# Multipole Expansion Model for Optical Coupling Strength
# 
# Parameters:
# a = 300 nm (Major axis)
# b = 180 nm (Minor axis)
# lambda = 1064 nm (Wavelength)
# V = 0.04 ×10⁻¹⁸ m³ (Volume)
# rho = 3500 kg/m³ (Density)
# I = 3.49e-30 kg·m² (Moment of inertia)
# L1 = 0.210 (Depolarization factor, major axis)
# L2 = 0.395 (Depolarization factor, minor axis)
# epsilon_r = 5.7 (Relative permittivity)
# C1 = 0.033 (Multipole expansion coefficient, 1st order)
# C2 = 0.012 (Multipole expansion coefficient, 2nd order)
#
# Columns:
# R_lambda: Distance between particles in units of wavelength (dimensionless)
# g_*mW_kHz: Coupling strength at different laser powers (in kHz)
#
# Note: Data generated for Fig. 1 in manuscript
R_lambda,g_600mW_kHz,g_800mW_kHz,g_1000mW_kHz 
3.2219999999999716,4.158410179836417,4.80171847345887,5.368484457735279
3.2239999999999718,3.7457397617886303,4.325207719565901,4.835729238878102
3.2259999999999716,3.332990284245168,3.8486056756307097,4.302871954650888
3.227999999999972,2.920226347617729,3.3719869357834664,3.7699960038265257
3.229999999999972,2.5075124760902896,2.8954260061341475,3.237184686768339
3.2319999999999713,2.094913107722721,2.4189972933451758,2.7045211926539077
3.2339999999999716,1.682492584579226,1.9427750932327306,2.172088586730939
3.2359999999999722,1.2703151428853958,1.4668335794010823,1.6399697976100784
3.2379999999999716,0.8584449032102647,0.9912467919058167,1.1082476045899976
3.239999999999972,0.44694586067954606,0.5160886259530497,0.5770046250227409
3.241999999999971,0.035881875218944155,0.04143282063337194,0.046323301717887795
3.2439999999999714,-0.3746833381701862,-0.43264705230684913,-0.4837141096115111
3.245999999999972,-0.7846862191016083,-0.9060775996554064,-1.0130255528596646
3.2479999999999714,-1.1940633714591307,-1.3787856178828022,-1.541529183992498
3.2499999999999716,-1.6027515730168158,-1.85069810425071,-2.0691433834672903
3.251999999999972,-2.0106877850183933,-2.3217422678733226,-2.595786768599639
3.253999999999971,-2.417809161719427,-2.7918455407357103,-3.1213782058823543
3.255999999999972,-2.824053059888633,-3.2609355886649767,-3.6458368232515914
3.257999999999971,-3.2293570482645952,-3.728940322249958,-4.1690820222954414
3.2599999999999714,-3.6336589169722937,-4.195787907714475,-4.691033490410592
3.2619999999999716,-4.0368966868910805,-4.661406777734547,-5.211611212896352
3.263999999999971,-4.439008618978523,-5.125725642204639,-5.730735484991669
3.2659999999999716,-4.8399332235463906,-5.5886734989486415,-6.248326923850385
3.267999999999972,-5.239609269485268,-6.050179644371555,-6.764306480450154
3.269999999999971,-5.637975793441362,-6.510173684055928,-7.278595451439649
3.2719999999999714,-6.034972108939539,-6.968585543296251,-7.791115490916364
3.273999999999971,-6.430537815453805,-7.425345477572645,-8.301788622136536
3.2759999999999714,-6.824612807423082,-7.880384082961367,-8.810537249154482
3.2779999999999716,-7.217137283211187,-8.333632306480926,-9.317284168389858
3.279999999999971,-7.608051754008902,-8.785021456371286,-9.821952580120204
3.281999999999971,-7.99729705267931,-9.234483212307602,-10.324466099900212
3.2839999999999714,-8.384814342540658,-9.681949635541768,-10.824748769900356
3.285999999999971,-8.770545126090202,-10.127353178975875,-11.322725070169327
3.2879999999999714,-9.154431253665688,-10.570626697163613,-11.818319929815965
3.2899999999999707,-9.536414932041028,-11.011703456235706,-12.311458738106213
3.291999999999971,-9.916438732960357,-11.450517143754185,-12.802067355480546
3.293999999999971,-10.294445601602703,-11.887001878486556,-13.290072124481824
3.295999999999971,-10.670378864981519,-12.321092220104743,-13.775399880599013
3.297999999999971,-11.044182240275635,-12.75272317880484,-14.257977963022421
3.2999999999999714,-11.415799843088397,-13.181830224843946,-14.737734225306202
3.3019999999999707,-11.78517619563848,-13.608349297998085,-15.21459704594264
3.303999999999971,-12.152256234876795,-14.032216816934847,-15.688495338841026
3.3059999999999707,-12.516985320530848,-14.453369688502157,-16.1593585637129
3.307999999999971,-12.879309243074426,-14.871745316930905,-16.627116736360836
3.309999999999971,-13.239174231621902,-15.287281612950528,-17.091700438870006
3.3119999999999705,-13.596526961745186,-15.699917002815178,-17.55304082969975
3.3139999999999707,-13.951314563214417,-16.10959043724198,-18.011069653676817
3.315999999999971,-14.303484627657417,-16.516241400255364,-18.465719251883655
3.3179999999999708,-14.652985216140904,-16.919809917941112,-18.916922571445742
3.319999999999971,-14.999764866670766,-17.32023656710691,-19.36461317521433
3.3219999999999703,-15.34377260160801,-17.717462483845583,-19.808725251340498
3.3239999999999705,-15.684957935004675,-18.111429372005805,-20.249193622745658
3.325999999999971,-16.023270879852273,-18.502079511562,-20.68595375647937
3.3279999999999705,-16.35866195524768,-18.889355766888674,-21.11894177297038
3.3299999999999708,-16.691082193471104,-19.27320159493342,-21.548094455164257
3.331999999999971,-17.020483146977504,-19.6535610532899,-21.973349257549295
3.3339999999999703,-17.34681689529916,-20.030378808168226,-22.394644315067705
3.335999999999971,-17.670036051860475,-20.403600142264075,-22.811918451913424
3.3379999999999703,-17.99009377070039,-20.773170962520954,-23.225111190210807
3.3399999999999705,-18.306943753105983,-21.139037807790157,-23.634162758578462
3.3419999999999708,-18.620540254152736,-21.501147856382687,-24.039014100572793
3.34399999999997,-18.930838089151884,-21.859448933514116,-24.439606883011432
3.3459999999999708,-19.237792640005328,-22.21388951864256,-24.835883504177435
3.347999999999971,-19.541359861463835,-22.56441875269498,-25.227787101898503
3.3499999999999703,-19.84149628729128,-22.910986445185156,-25.615261561505143
3.3519999999999706,-20.138159036332638,-23.253543081220293,-25.998251523664248
3.35399999999997,-20.431305818483054,-23.592039828393514,-26.376702392085196
3.3559999999999706,-20.72089494056139,-23.92642854356615,-26.75056034110261
3.357999999999971,-21.00688531208255,-24.2566617795329,-27.11977232312831
3.35999999999997,-21.28923645093229,-24.582692791574704,-27.48428607597756
3.3619999999999703,-21.567908488940397,-24.904475543893906,-27.844050130063916
3.3639999999999706,-21.84286217735344,-25.2219647159338,-28.199013815464586
3.3659999999999703,-22.114058892205048,-25.53511570857964,-28.5491272688534
3.3679999999999706,-22.381460639585104,-25.843884650242938,-28.894341440303304
3.36999999999997,-22.645030060803563,-26.148228402824213,-29.234608099952855
3.37199999999997,-22.904730437452827,-26.448104567558403,-29.569879844541635
3.3739999999999704,-23.160525696363283,-26.743471490737164,-29.90011010380798
3.37599999999997,-23.41238041445516,-27.034288269311215,-30.22525314675252
3.3779999999999704,-23.660259823484587,-27.320514756370624,-30.54526408776542
3.3799999999999706,-23.904129814681774,-27.602111566500557,-30.860098892614232
3.38199999999997,-24.14395694328362,-27.879040081015066,-31.16971438429546
3.38399999999997,-24.37970843295855,-28.151262453066412,-31.474068248747002
3.38599999999997,-24.611352180121948,-28.41874161262818,-31.773119040419306
3.38799999999997,-24.838856758144736,-28.68144127135484,-32.06682618770871
3.3899999999999704,-25.06219142145076,-28.939325927313053,-32.35514999824707
3.3919999999999697,-25.28132610950611,-29.192360869588132,-32.638051664051986
3.39399999999997,-25.496231450697067,-29.440512182761896,-32.91549326653317
3.39599999999997,-25.706878766097848,-29.683746751263328,-33.187437781356685
3.39799999999997,-25.913240073126786,-29.92203226359029,-33.45384908316491
3.39999999999997,-26.115288089091656,-30.15533721640338,-33.71469195015365
3.4019999999999695,-26.312996234621586,-30.38363091848876,-33.96993206850263
3.4039999999999697,-26.506338636988282,-30.60688349459312,-34.21953603666328
3.40599999999997,-26.695290133312632,-30.825065889126414,-34.46347136949834
3.4079999999999697,-26.879826273659308,-31.038149869735157,-34.701706502277034
3.40999999999997,-27.059923324017706,-31.24610803074452,-34.93421079452343
3.41199999999997,-27.235558269168063,-31.44891379646784,-35.160954533716534
3.4139999999999695,-27.406708815434502,-31.646541424385582,-35.3819089388446
3.4159999999999697,-27.573353393322954,-31.838966008191377,-35.59704616381053
3.4179999999999695,-27.73547116004413,-32.02616348070515,-35.806339300689004
3.4199999999999697,-27.893042001922243,-32.20811061665469,-36.00976238283629
3.42199999999997,-28.046046536687246,-32.384785035322295,-36.20729038784931
3.4239999999999693,-28.19446611565261,-32.55616520305964,-36.39889924037731
3.4259999999999695,-28.338282825776798,-32.72223043566797,-36.584565814783076
3.42799999999997,-28.47747949160891,-32.8829609006449,-36.764267937654864
3.4299999999999695,-28.61203967711815,-33.03833761929683,-36.93798439016815
3.4319999999999697,-28.74194768740749,-33.188342468717714,-37.105694910298006
3.433999999999969,-28.867188570310034,-33.33295818363237,-37.267380194879955
3.4359999999999697,-28.987748117869973,-33.47216835810658,-37.423021901521935
3.43799999999997,-29.103612867705873,-33.605957447121284,-37.57260265036424
3.4399999999999693,-29.21477010425795,-33.73431076801271,-37.7161060256898
3.4419999999999695,-29.3212078599186,-33.85721450177794,-37.853516577383594
3.4439999999999698,-29.422914916045386,-33.97465569424452,-37.98481982224054
3.4459999999999695,-29.5198808038581,-34.08662225710627,-38.11000224512348
3.4479999999999698,-29.61209580521837,-34.193102968823624,-38.22905129996976
3.449999999999969,-29.6995509532926,-34.29408747538898,-38.34195541064696
3.4519999999999693,-29.782238033098135,-34.38956629095744,-38.448703971658084
3.4539999999999695,-29.860149581932628,-34.47953079834258,-38.54928734869581
3.4559999999999693,-29.933278889686388,-34.56397324937715,-38.64369687904582
3.4579999999999695,-30.001619999038777,-34.64288676513979,-38.7319248718402
3.4599999999999698,-30.06516770553722,-34.716265336046305,-38.81396460815958
3.461999999999969,-30.12391755756039,-34.784103821807165,-38.88981034098554
3.4639999999999693,-30.17786585616488,-34.84639795125042,-38.95945729500268
3.465999999999969,-30.227009654815614,-34.90314432201043,-39.02290166625056
3.4679999999999693,-30.271346759000544,-34.954340400082934,-39.080140621626335
3.4699999999999696,-30.310875725729158,-34.99998451924604,-39.13117229823723
3.471999999999969,-30.34559586291577,-35.040075880348034,-39.175995802604504
3.473999999999969,-30.37550722864722,-35.07461455046178,-39.2146112097179
3.4759999999999693,-30.40061063033546,-35.10360146190634,-39.24701956194181
3.477999999999969,-30.420907623755205,-35.127038411135615,-39.27322286777273
3.4799999999999693,-30.43640051196711,-35.144928057494944,-39.29322410044918
3.4819999999999687,-30.44709234412643,-35.157273921845565,-39.30702719641368
3.483999999999969,-30.452986914177796,-35.1640803850574,-39.314637053627685
3.485999999999969,-30.454088759436182,-35.16535268637046,-39.31605952973962
3.487999999999969,-30.45040315905465,-35.16109692162565,-39.31130144010679
3.489999999999969,-30.441936132378874,-35.15132004136468,-39.30037055567109
3.4919999999999694,-30.428694437189296,-35.136029848800206,-39.28327560068948
3.4939999999999687,-30.41068556783083,-35.11523499765639,-39.26002625031968
3.495999999999969,-30.38791775323079,-35.08894498988001,-39.2306331280612
3.4979999999999687,-30.36039995480556,-35.057170173223376,-39.195107803052785
3.499999999999969,-30.328141864255983,-35.0199217386987,-39.153462787226466
3.501999999999969,-30.29115390125262,-34.97721171790516,-39.105711532319084
3.5039999999999685,-30.24944721101073,-34.92905298022883,-39.05186842674165
3.5059999999999687,-30.20303366175564,-34.8754592299159,-38.99194879230721
3.5079999999999694,-30.15192584207948,-34.81644500302044,-38.925968880818296
3.5099999999999687,-30.096137058188884,-34.752025664226444,-38.85394587051382
3.511999999999969,-30.035681331045108,-34.682217403545415,-38.7758978623769
3.5139999999999683,-29.97057339339656,-34.60703723288988,-38.691843876304006
3.5159999999999685,-29.900828686704582,-34.526502982523546,-38.60180384713595
3.517999999999969,-29.826463357962794,-34.44063329738864,-38.505798620551886
3.5199999999999685,-29.74749425641109,-34.349447633311584,-38.403849948827
3.5219999999999687,-29.66393893014425,-34.2529662530868,-38.295980486454184
3.523999999999969,-29.57581562261639,-34.15121022244062,-38.18221378563148
3.5259999999999683,-29.483143269041708,-34.044201405875064,-38.062574291615284
3.527999999999969,-29.385941492691714,-33.93196246239231,-37.937087337940184
3.5299999999999683,-29.284230601090794,-33.814516841101685,-37.80577914150742
3.5319999999999685,-29.178031582109163,-33.691888776708254,-37.66867679754094
3.5339999999999687,-29.067366099955727,-33.56410328488568,-37.525808274414196
3.535999999999968,-28.952256491069935,-33.43118615753263,-37.377202408346484
3.5379999999999687,-28.832725759914467,-33.29316395791455,-37.22288889797145
3.539999999999969,-28.708797574669088,-33.15006401569133,-37.062898298777746
3.5419999999999683,-28.580496262826482,-33.00191442183193,-36.897262017423444
3.5439999999999685,-28.447846806690606,-32.84874402341611,-36.726012305924186
3.5459999999999683,-28.31087483877919,-32.69058241832593,-36.54918225571814
3.5479999999999685,-28.169606637129853,-32.52745994982558,-36.366805791605955
3.5499999999999687,-28.02406912051207,-32.35940770103264,-36.17891766556961
3.551999999999968,-27.87428984354489,-32.18645748928059,-35.9855534504693
3.5539999999999683,-27.720296991721266,-32.00864186037329,-35.786749533620025
3.5559999999999685,-27.562119376340853,-31.825994082733985,-35.582543110249645
3.5579999999999683,-27.399786429350875,-31.63854814144796,-35.37297217683865
3.5599999999999685,-27.233328198096274,-31.44633873220062,-35.15807552434257
3.561999999999968,-27.06277533998136,-31.249401255113202,-34.937892731300195
3.563999999999968,-26.88815911704134,-31.047771808474614,-34.712464156825426
3.5659999999999683,-26.709511390427608,-30.841487182373513,-34.48183093348782
3.567999999999968,-26.526864614804985,-30.630584852228832,-34.24603496007951
3.5699999999999683,-26.34025183266394,-30.41510297222212,-34.005118894272286
3.5719999999999685,-26.149706668547537,-30.195080368631327,-33.75912614516455
3.573999999999968,-25.955263323194956,-29.970556533068457,-33.50810086572076
3.575999999999968,-25.7569565676012,-29.741571615620092,-33.2520879451024
3.577999999999968,-25.554821736996317,-29.50816641789544,-32.99113300089535
3.579999999999968,-25.348894724742074,-29.270382385978643,-32.72528237123038
3.5819999999999683,-25.13921197615049,-29.028261603291096,-32.45458310680297
3.5839999999999677,-24.925810482222296,-28.781846783361278,-32.17908296278976
3.585999999999968,-24.708727773307782,-28.531181262504866,-31.898830390664585
3.587999999999968,-24.48800191269187,-28.27630899241745,-31.613874529917002
3.589999999999968,-24.26367149010259,-28.017274532678748,-31.324265199671675
3.591999999999968,-24.035775615144846,-27.754123043170637,-31.030052890211447
3.5939999999999674,-23.804353910662133,-27.48690027641181,-30.73128875440729
3.5959999999999677,-23.569446506023883,-27.215652569806753,-30.428024599052367
3.5979999999999683,-23.331094030343532,-26.94042683781462,-30.120312876106595
3.5999999999999677,-23.08933760562484,-26.661270564035295,-29.808206673848552
3.601999999999968,-22.844218839840185,-26.378231793216898,-29.491759707939583
3.603999999999968,-22.595779819940596,-26.091359123184432,-29.171026312399864
3.6059999999999675,-22.344063104799513,-25.800701696691966,-28.8460614304987
3.607999999999968,-22.08911171808978,-25.506309193197698,-28.51692060555894
3.6099999999999675,-21.83096914109832,-25.20823182056705,-28.18365997168061
3.6119999999999677,-21.569679305475105,-24.906520306699893,-27.846336244379955
3.613999999999968,-21.30528658592241,-24.60122589108885,-27.50500671115126
3.6159999999999672,-21.03783579282185,-24.292400316305674,-27.159729221948453
3.617999999999968,-20.767372164801515,-23.980095819418587,-26.81056217958925
3.619999999999968,-20.49394136124635,-23.664365123343973,-26.457564530086163
3.6219999999999675,-20.21758945474939,-23.345261428129803,-26.100795752901032
3.6239999999999677,-19.9383629235081,-23.022838402175708,-25.74031585112877
3.625999999999967,-19.656308643666137,-22.69715017339002,-25.376185341610622
3.6279999999999677,-19.371473881600195,-22.36825132028336,-25.008465244976513
3.629999999999968,-19.08390628615673,-22.036196863004356,-24.63721707562269
3.6319999999999673,-18.793653880835507,-21.70104225431407,-24.262502831620772
3.6339999999999675,-18.500765055924827,-21.362843370504443,-23.88438498456434
3.6359999999999677,-18.205288560587622,-21.021656502260143,-23.502926469352083
3.6379999999999675,-17.907273494900746,-20.67753834546639,-23.118190673910696
3.6399999999999677,-17.60676930184732,-20.330545991962378,-22.73024142885689
3.641999999999967,-17.30382575926626,-19.980736920245512,-22.339142997104382
3.6439999999999673,-16.99849297175594,-19.628168986122503,-21.94496006341153
3.6459999999999675,-16.690821362538344,-19.272900413314936,-21.547757723878004
3.6479999999999673,-16.380861665280722,-18.914989784015685,-21.14760147538658
3.6499999999999675,-16.068664915877616,-18.55449602939967,-20.7445572049938
3.6519999999999677,-15.754282444196598,-18.191478420092604,-20.338691179273773
3.653999999999967,-15.437765865784835,-17.825996556594582,-19.930070033611337
3.6559999999999673,-15.119167073541659,-17.458110359664406,-19.518760761451464
3.657999999999967,-14.798538229356266,-17.087880060663615,-19.104830703503534
3.6599999999999673,-14.475931755712745,-16.71536619186281,-18.68834753690352
3.6619999999999675,-14.1514003272633,-16.340629576711247,-18.269379264334987
3.663999999999967,-13.824996862371933,-15.963731320072336,-17.8479942031121
3.665999999999967,-13.49677451462763,-15.584732798423886,-17.424260974223174
3.6679999999999673,-13.166786664332294,-15.20369565002925,-16.998248491341634
3.669999999999967,-12.835086909960642,-14.820681765076031,-16.570025949800794
3.6719999999999673,-12.501729059595299,-14.435753275786224,-16.13966281553664
3.6739999999999666,-12.166767122340145,-14.048972546501144,-15.707228814002447
3.675999999999967,-11.830255299708787,-13.660402163737729,-15.27279391905139
3.677999999999967,-11.492247976994895,-13.270104926223866,-14.836428341795703
3.679999999999967,-11.152799714621334,-12.878143834909213,-14.398202519438417
3.681999999999967,-10.811965239471059,-12.48458208295498,-13.958187104081635
3.6839999999999673,-10.469799436203145,-12.089483045706553,-13.51645295151553
3.6859999999999666,-10.126357338551065,-11.692910270645598,-13.073071109984516
3.687999999999967,-9.781694120608496,-11.294927467327787,-12.628112808937237
3.6899999999999666,-9.435865088101888,-10.895598497305235,-12.181649447759533
3.691999999999967,-9.088925669651761,-10.494987364035886,-11.733752584492791
3.693999999999967,-8.740931408023988,-10.093158202781403,-11.284493924539417
3.6959999999999664,-8.391937951373047,-9.690175270495729,-10.833945309357935
3.6979999999999666,-8.042001044476482,-9.286102935703495,-10.382178705146693
3.6999999999999673,-7.691176519965829,-8.8810056683744,-9.929266191523059
3.7019999999999667,-7.339520289551188,-8.474948029790196,-9.4752799501944
3.703999999999967,-6.9870883352426025,-8.06799466240802,-9.020292253624902
3.705999999999966,-6.633936700571641,-7.660210279723948,-8.564375453702716
3.707999999999967,-6.2801214818095685,-7.251659656132609,-8.107601970402635
3.709999999999967,-5.925698819189407,-6.842407616791302,-7.650044280453846
3.7119999999999664,-5.570724888128295,-6.432519027484436,-7.191774906008022
3.7139999999999667,-5.215255890453434,-6.02205878449214,-6.7328664033120935
3.715999999999967,-4.859348045634952,-5.611091804466844,-6.27339135138991
3.7179999999999667,-4.503057582022684,-5.199683014314362,-5.813422340728964
3.719999999999967,-4.146440728092199,-4.787897341085715,-5.35303196197908
3.7219999999999662,-3.78955370369928,-4.375799701878645,-4.892292794661984
3.7239999999999664,-3.432452711344844,-3.963454993751213,-4.43127739589436
3.7259999999999667,-3.075193927451462,-3.550928083648807,-3.9700582891258978
3.7279999999999665,-2.7178334936535182,-3.1382837983468788,-3.508707952894933
3.7299999999999667,-2.360427508100122,-2.7255869144084053,-3.0472988096005493
3.731999999999967,-2.0030320167761384,-2.3129021481622853,-2.5859032142980807
3.7339999999999662,-1.6457030048383179,-1.9002941456991578,-2.124593443514103
3.7359999999999665,-1.2884963879697593,-1.487827472888402,-1.663441684085097
3.7379999999999662,-0.931468003756069,-1.075566605420179,-1.2025200220241077
3.7399999999999665,-0.5746736030794394,-0.6635759188681731,-0.7419004314105603
3.7419999999999667,-0.21816884153815447,-0.25191967878168453,-0.2816547633128791
3.743999999999966,0.1379907291129646,0.15933796919808563,0.17814526526184365
3.7459999999999662,0.4937496694956015,0.5701330091911485,0.6374280823839604
3.7479999999999665,0.8490526611155343,0.9804015649024436,1.0961222721845183
3.7499999999999662,1.2038445148420507,1.3900799094130243,1.5541565858021367
3.7519999999999665,1.5580701793602247,1.7991044749399088,2.0114599522948517
3.753999999999966,1.9116747495905726,2.207411862558254,2.467961489509841
3.755999999999966,2.2646034750805137,2.6149388518909924,2.923590514916758
3.7579999999999663,2.616801768360275,3.0216224107573866,3.378276556395156
3.759999999999966,2.9682152132669843,3.42739970478487,3.8319493629808425
3.7619999999999663,3.318789573233681,3.832208106980377,4.284538915566957
3.7639999999999665,3.6684707995402386,4.235985207257677,4.735975437555852
3.765999999999966,4.017205039528515,4.638668821923418,5.186189405464816
3.767999999999966,4.36493864477871,5.040197003118377,5.635111559481706
3.769999999999966,4.711618179243753,5.440508048210229,6.082672913966389
3.771999999999966,5.057190427345413,5.839540509142145,6.528804767902788
3.7739999999999663,5.4016024020249205,6.237233201728835,6.973438715292167
3.7759999999999656,5.744801352752525,6.633525214905193,7.416506655493459
3.777999999999966,6.086734773490614,7.028355919921323,7.857940803503574
3.7799999999999665,6.427350410611535,7.421664979485246,8.297673700179296
3.781999999999966,6.76659627076754,7.813392356850312,8.735638222397299
3.783999999999966,7.104420628713874,8.20347832484857,9.171767593153755
3.7859999999999654,7.440772035079876,8.591863474864011,9.605995391596744
3.7879999999999656,7.775599324092366,8.978488725750799,10.038255562997133
3.7899999999999663,8.108851621244336,9.3632953326883,10.468482428648779
3.7919999999999656,8.44047835091258,9.746224895977171,10.896610695702888
3.793999999999966,8.770429243921276,10.127219369773028,11.322575466932541
3.795999999999966,9.098654345048658,10.506221070754396,11.746312250423737
3.7979999999999654,9.425104020479061,10.88317268672762,12.16775696919599
3.799999999999966,9.749728965197603,11.258017285165455,12.586845970748797
3.8019999999999654,10.072480210324507,11.630698321676064,13.0035160365302
3.8039999999999656,10.393309130392634,12.001159648406361,13.417704391332054
3.805999999999966,10.712167450561553,12.369345522372114,13.829348712603354
3.807999999999965,11.02900725377232,12.735200613719572,14.238387139687
3.809999999999966,11.343780987838047,13.09867001391291,14.644758282973694
3.811999999999966,11.656441472471354,13.45969924384891,15.04840123297434
3.8139999999999654,11.96694190624646,13.81823426189601,15.44925556930806
3.8159999999999656,12.275235873496825,14.174221471859086,15.847261369607029
3.8179999999999654,12.581277351143777,14.527607730864402,16.24235921833214
3.8199999999999656,12.885020715460005,14.878340357169481,16.63449021550473
3.821999999999966,13.186420748761726,15.226367137890493,17.023595985346034
3.823999999999965,13.485432646032846,15.571636336651256,17.40961868482901
3.8259999999999654,13.7820120214784,15.914096701150422,17.79250101213876
3.8279999999999657,14.076114915004796,16.253697470644244,18.172186215038472
3.8299999999999654,14.367697798629479,16.590388383347843,18.548618099144317
3.8319999999999657,14.656717582815883,16.924119683750142,18.92174103610379
3.833999999999965,14.943131622734011,17.25484212984298,19.291499971678082
3.835999999999965,15.226897724446932,17.58250700026467,19.65784043372886
3.8379999999999654,15.5079741510191,17.90706610135327,20.020708540104035
3.839999999999965,15.786319628549649,18.22847177411322,20.38005100642669
3.8419999999999654,16.061893352126543,18.546676901090635,20.73581515378191
3.8439999999999657,16.33465499170247,18.861634913158166,21.087948916302512
3.845999999999965,16.604564697890748,19.17329979620756,21.43640084865148
3.8479999999999652,16.87158310768194,19.48162609775062,21.781120133402187
3.849999999999965,17.135671350077427,19.786568933424313,22.122056588311146
3.8519999999999652,17.396791051643223,20.088083993403767,22.45916067348814
3.8539999999999655,17.654904341978863,20.386127548717177,22.79238349845638
3.855999999999965,17.909973859104248,20.680656457466,23.12167682910698
3.857999999999965,18.16196275476217,20.97162817094779,23.446993094544425
3.8599999999999652,18.410834699634478,21.259000739679333,23.768285393820666
3.861999999999965,18.656553888474214,21.542732819322698,24.085507502560635
3.8639999999999652,18.899085045150166,21.822783676510152,24.398613879474752
3.8659999999999646,19.13839342760474,22.099113194569117,24.707559672759547
3.867999999999965,19.374444832723867,22.37168187914535,25.012300726384623
3.8699999999999655,19.607205601118544,22.64045086372426,25.31279358626564
3.871999999999965,19.836642621816814,22.90538191504868,25.60899550632159
3.873999999999965,20.062723336867016,23.16643743843431,25.90086445441761
3.8759999999999653,20.285415745849054,23.423580482978842,26.188359118189037
3.8779999999999646,20.504688410295884,23.67677474666746,26.471438910749402
3.8799999999999653,20.720510458023405,23.92598458137253,26.75006397628042
3.8819999999999646,20.932851587366837,24.171174997745446,27.02419519550108
3.883999999999965,21.1416820713263,24.412311670003444,27.293794191019572
3.885999999999965,21.34697276161715,24.649360940606535,27.558823332562188
3.8879999999999644,21.548695092627764,24.88228982482761,27.81924574208294
3.889999999999965,21.746821085282843,25.11106601521335,28.075025298750923
3.8919999999999653,21.941323350810904,25.33565788593458,28.326126643814177
3.8939999999999646,22.13217509441761,25.55603449702787,28.572515185342
3.895999999999965,22.319350118862445,25.772165598525476,28.814157102842266
3.897999999999964,22.50282282793948,25.984021634474622,29.05101935175524
3.899999999999965,22.682568229861204,26.191573746844846,29.283069667821977
3.901999999999965,22.85856194054534,26.39479377932317,29.510276571327598
3.9039999999999644,23.03078018680372,26.593654280996454,29.73260937121819
3.9059999999999646,23.199199809434003,26.788128509921272,29.950038169092068
3.907999999999965,23.36379826621186,26.97819043657906,30.162533863062755
3.9099999999999646,23.524553634785203,27.163814747218048,30.370068151495428
3.911999999999965,23.681444615469566,27.34497684708113,30.572613536615652
3.913999999999964,23.834450533942896,27.521652863517506,30.77014332798845
3.9159999999999644,23.983551343842137,27.693819648980924,30.96263164587037
3.9179999999999646,24.12872762925822,27.861454783910776,31.150053424430617
3.9199999999999644,24.2699606071319,28.024536579498424,31.332384414843972
3.9219999999999646,24.40723212954865,28.183044080337186,31.509601188253505
3.923999999999965,24.540524685932066,28.336957066955062,31.68168113860229
3.925999999999964,24.669821405137128,28.486256058231813,31.848602485335785
3.9279999999999644,24.795106057441416,28.630922313698242,32.01034427597242
3.929999999999964,24.916363056435067,28.770937835718463,32.16688638854359
3.9319999999999644,25.033577460808928,28.90628537155477,32.31820953390212
3.9339999999999646,25.146734976040783,29.03694841531464,32.464295257899174
3.935999999999964,25.255821955979357,29.162911209779885,32.605125943429236
3.937999999999964,25.360825404326608,29.284158748118134,32.74068481234365
3.9399999999999644,25.461732976016734,29.400676775475258,32.870955927231
3.941999999999964,25.55853297849354,29.51245179045035,32.99592419306619
3.9439999999999644,25.65121437288504,29.619471046451952,33.1155753587267
3.9459999999999638,25.739766775074862,29.721722552935315,33.22989601837599
3.947999999999964,25.82418045667179,29.81919507652185,33.33887361271496
3.949999999999964,25.904446345875638,29.911878141999022,33.44249643009997
3.951999999999964,25.980556028241068,29.999762033202256,33.54075360752879
3.953999999999964,26.05250174733804,30.082837793777628,33.6336351314933
3.9559999999999644,26.120276405309767,30.161097227826048,33.72113183869976
3.9579999999999638,26.18387356332748,30.234532900428487,33.803235416656
3.959999999999964,26.24328744194294,30.30313813805296,33.87993840412643
3.9619999999999638,26.298512921337466,30.366907028842075,33.95123419145353
3.963999999999964,26.349545541469052,30.425834422782913,34.01711702074783
3.965999999999964,26.39638150211616,30.479915931757645,34.07758198594446
3.9679999999999636,26.439017662819463,30.529147929476167,34.13262503272785
3.969999999999964,26.477451542721084,30.573527551290578,34.18224295832422
3.9719999999999644,26.511681320301236,30.613052693890985,34.22643341116165
3.973999999999964,26.541705833013072,30.647722014883914,34.26519489039863
3.975999999999964,26.567524576815376,30.677534932252705,34.29852674532074
3.9779999999999633,26.589137705603374,30.702491623700272,34.326429174605856
3.979999999999964,26.606546030538013,30.72259302587457,34.34890322545826
3.9819999999999642,26.61975101927361,30.73784083347686,34.36595079261152
3.9839999999999636,26.62875479508448,30.748237498253122,34.37757461720104
3.985999999999964,26.633560135890452,30.75378622786886,34.38377828550583
3.987999999999964,26.634170473181538,30.75449098466749,34.384566227560484
3.989999999999964,26.63058989084238,30.750356484312757,34.37994371563739
3.991999999999964,26.622823123876163,30.74138819431539,34.36991686259937
3.9939999999999634,26.61087555702881,30.727592332444434,34.35449262012354
3.9959999999999636,26.59475322331356,30.708975865023497,34.33367877679649
3.997999999999964,26.57446280243615,30.68554650511241,34.307483956081235
3.9999999999999636,26.550011619121115,30.65731271057453,34.27591761415651
4.001999999999963,26.5214076413395,30.624283682030317,34.23899003762868
